currentRanking,displayName,userUrl,tier,points,joined,totalGoldMedals,totalSilverMedals,totalBronzeMedals
1583,Leo,/maoli1990,expert,5841,2018-06-21,0,4,0
1584,Stack_It!,/atharvap329,expert,5831,2018-04-01,0,1,3
1585,Max Ryabinin,/mryabinin,expert,5825,2016-11-02,0,2,5
1586,Alejandro Mosquera,/x75a40890,grandmaster,5824,2013-06-02,5,10,8
1587,Zhuang Jia,/jiazhuang,master,5816,2018-01-19,1,3,0
1588,Maksim Rodin,/bi0max,expert,5809,2018-02-25,1,1,0
1589,Tianyue Cheng,/chengtianyue,expert,5805,2019-06-22,0,2,0
1590,tkuanlun350,/tkuanlun,master,5801,2018-01-24,1,2,0
1591,kruntuid,/kruntuid,expert,5798,2017-05-26,0,2,0
1592,Ashish Lal,/watts2,expert,5792,2016-05-01,0,2,6
1593,Sanyam Bhutani,/init27,expert,5792,2018-04-04,1,1,2
1594,Liang Pang,/liangpang,master,5783,2013-07-22,3,2,0
1595,Bibek,/bibek777,expert,5781,2018-01-03,0,1,4
1596,LijunZhang,/lijunleozhang,expert,5774,2015-09-25,0,3,2
1597,SolverWorld,/solverworld,expert,5771,2016-06-29,1,1,0
1598,Kshitij Mohan,/kshitijmohan,expert,5770,2020-03-24,0,1,1
1599,naoya,/iwa708,expert,5768,2019-05-24,0,0,3
1600,Victor,/earlysummer,expert,5767,2020-07-07,0,2,0
1601,Konstantin Sobolev ,/elroyz,expert,5763,2015-09-26,0,1,1
1602,Aroddary,/sike6054,expert,5763,2018-03-12,0,2,1
1603,Night Tripper,/adarshpatankar,expert,5762,2015-06-30,0,0,2
1604,Ehsan,/safavieh,expert,5758,2016-04-29,0,4,3
1605,four parameters,/tannercarbonati,expert,5754,2016-10-29,0,2,1
1606,Sungbin Choi,/wakeup06,master,5751,2015-03-17,2,5,3
1607,Jaehoon Lee,/ljh0128,expert,5751,2019-02-19,0,2,1
1608,daisukelab,/daisukelab,expert,5748,2017-05-08,0,3,2
1609,Yassine Alouini,/yassinealouini,expert,5744,2014-03-10,0,1,3
1610,kanosawa,/kanosawa,expert,5743,2018-05-12,0,1,1
1611,timetraveller,/timetraveller98,expert,5733,2018-09-11,0,2,0
1612,JeffH,/jeffhebert,expert,5730,2014-04-09,0,2,3
1613,yunxi,/feiwofeifeixiaowo,expert,5726,2017-03-15,0,1,2
1614,A^b,/abrial,expert,5725,2017-05-05,0,4,3
1615,AlexMaster,/alexeivladimirovich,expert,5725,2017-09-17,0,0,2
1616,ykaneko,/ykaneko1992,master,5717,2016-06-20,1,4,1
1617,statsinthewild,/statsinthewild,expert,5710,2011-04-05,0,2,0
1618,Khairul Islam,/khairulislam,expert,5710,2018-04-01,0,1,1
1619,Owen,/owenzhang1,grandmaster,5709,2011-04-04,18,14,4
1620,soomiles,/telljoy,expert,5709,2017-10-31,0,1,2
1621,Salil Mishra,/salilm23,expert,5706,2017-07-17,0,3,0
1622,valley,/valleyzw,expert,5698,2019-03-18,0,3,1
1623,Fivestomars,/fivestomars,expert,5689,2020-08-06,0,1,1
1624,Hongnan Gao,/reighns,expert,5683,2019-07-17,0,2,1
1625,sakusaku,/sega1031,expert,5681,2014-05-09,0,1,3
1626,XiaoYu,/fishixxy,expert,5681,2018-07-07,0,3,3
1627,BensonPPP,/bensonppp,expert,5680,2020-07-04,1,0,2
1628,Yash Sharma,/ysharma1126,master,5673,2016-08-30,2,2,0
1629,soywu,/soywugzm,expert,5662,2016-12-22,0,3,2
1630,acheshkov,/acheshkov,expert,5662,2017-01-09,1,0,1
1631,Rishi Bhalodia,/init927,expert,5659,2018-05-20,1,0,3
1632,Minesh A. Jethva,/mineshjethva,expert,5658,2015-06-16,0,1,1
1633,giba.kim,/xkagjaeo05,expert,5656,2017-08-25,0,5,1
1634,大黑楼,/lizheng167,expert,5652,2017-06-15,0,4,4
1635,Anton Makarenko,/antonyo314,expert,5646,2017-11-11,0,2,0
1636,Karl Hornlund,/khornlund,expert,5645,2018-08-01,0,3,0
1637,slonoslon,/slonoslon,master,5635,2014-05-11,1,5,1
1638,serg14,/serg14,expert,5634,2016-06-07,2,0,0
1639,paooon37,/paooon37,expert,5631,2020-06-06,0,1,1
1640,gh,/grzegorz,expert,5627,2012-10-02,0,5,7
1641,corochann,/corochann,master,5626,2016-02-01,2,1,1
1642,Yao Chen,/godmaster,expert,5620,2019-04-05,1,1,0
1643,Kenta Nakamura,/shutil,master,5615,2016-11-21,1,2,1
1644,esprit,/takuji,expert,5615,2019-05-07,0,1,2
1645,suyukun,/suyukun,expert,5614,2018-10-11,0,2,2
1646,Icfstat,/icfstat,expert,5607,2013-05-05,0,5,2
1647,Pescetarianiasm,/pescetarianiasm,expert,5606,2020-07-13,0,1,3
1648,9shiki,/qshiki,expert,5604,2017-07-24,0,2,0
1649,srs,/srsteinkamp,expert,5603,2015-07-01,0,2,0
1650,maliang,/maliang07,expert,5599,2019-06-16,0,0,2
1651,slaweks,/slaweks,expert,5586,2014-09-17,0,3,1
1652,David Alami,/davidalami,expert,5581,2019-02-23,0,1,2
1653,Ilya Dobrynin,/ilyadobrynin,master,5579,2017-02-28,1,3,0
1654,Nilotpal Das,/nd3003,expert,5578,2014-11-20,0,2,3
1655,namdt,/tonthatnam,expert,5573,2018-10-22,0,0,3
1656,Fredrik Jonsson,/frjo0083,expert,5548,2016-07-15,0,2,2
1657,BachT,/bachtran,expert,5546,2013-05-17,0,2,1
1658,lmy,/mengyu0817,expert,5546,2018-09-26,1,0,1
1659,SKYap,/skyap79,expert,5542,2013-07-17,0,1,2
1660,MJ Bahmani,/mjbahmani,expert,5537,2018-04-20,0,0,4
1661,zipp,/mzacks,master,5536,2014-04-12,1,4,7
1662,Naomichi Agata,/agatan,expert,5536,2017-03-24,0,2,0
1663,Moritz Schwyzer,/m000ritz,expert,5534,2017-01-20,0,0,3
1664,Pedro Bernardo,/pedromb,expert,5533,2015-03-26,0,3,0
1665,yuyu2172,/yuyu2172,master,5533,2015-09-05,3,0,1
1666,effort100,/jeinsong,expert,5532,2016-10-21,0,2,0
1667,Ji,/jnnerd,expert,5527,2017-11-19,0,4,1
1668,Fire,/daokouer,expert,5523,2012-11-09,2,0,0
1669,li,/lidatascientist,expert,5521,2017-10-04,0,2,2
1670,Marco Gorelli,/marcogorelli,expert,5520,2018-03-10,0,0,2
1671,H-CL,/howlcc,expert,5518,2013-03-22,0,3,0
1672,AmirH,/tpthegreat,expert,5517,2018-03-06,0,6,0
1673,Sergey Shtekhin,/shse77,expert,5512,2016-11-03,0,1,2
1674,Alexander Guschin,/aguschin,grandmaster,5503,2014-05-24,7,7,1
1675,Michal Haltuf,/rejpalcz,expert,5501,2016-06-10,0,1,1
1676,Mishunyayev Nikita,/mnikita,expert,5493,2018-01-30,0,2,5
1677,Zhenlan,/zhenlanwang,expert,5491,2015-09-08,1,1,0
1678,tkerola,/tkerola,master,5489,2013-05-27,3,1,0
1679,Mohammad Shadab Alam,/outliar,master,5487,2013-12-20,1,6,7
1680,DSEverything,/dongxu027,expert,5481,2015-04-25,0,2,3
1681,Olivier,/oliviershi,expert,5478,2017-06-29,1,0,1
1682,abdelatif,/moussaid,expert,5474,2018-02-26,0,0,2
1683,Dr V,/vthing,master,5469,2013-03-19,1,2,1
1684,all2num,/all2num,expert,5464,2019-08-14,0,3,0
1685,minwo3o,/minwo3o,expert,5460,2019-02-19,0,2,0
1686,Josef Feigl,/joseffeigl,grandmaster,5456,2012-05-05,6,12,5
1687,mikko.j.kvaak,/mikkojkvaak,expert,5454,2017-08-03,0,1,4
1688,star,/liangruiqi,expert,5450,2018-12-03,0,2,0
1689,zlannn,/zlanan,expert,5447,2019-07-02,0,1,2
1690,Ziqi Zhu,/misteriers,expert,5444,2019-10-21,0,1,1
1691,Vadym,/vadymsg,expert,5443,2018-02-25,0,5,1
1692,Dmytro Lystopad,/dmytrolystopad,master,5442,2012-03-01,4,9,2
1693,Ruby,/w5833946,expert,5440,2019-01-19,0,3,0
1694,YUNFEI DUAN,/kownse,expert,5437,2018-01-01,0,5,3
1695,Siyu Zhu,/leidongbao,expert,5435,2019-01-08,0,2,1
1696,kc,/kaixinchen,expert,5430,2019-05-30,0,1,1
1697,yaoruoping,/yaoruoping,expert,5430,2019-06-01,1,1,0
1698,AbhinavDutt,/abhinav97dutt,expert,5421,2017-06-21,0,2,0
1699,Zach,/zachmayer,grandmaster,5416,2011-03-02,6,7,8
1700,T.Yoshii,/tyoshii,expert,5393,2018-05-31,0,5,0
1701,AndrewWang,/andrewwang7,expert,5385,2016-11-24,0,3,2
1702,Alexander Ponomarchuk,/dsalex,master,5382,2014-01-04,3,3,3
1703,ohnabe,/takwat,expert,5381,2014-07-14,0,5,3
1704,blacksix,/blacksix,master,5376,2017-10-30,1,2,1
1705,麻婆豆腐,/mapodoufu,master,5374,2017-05-30,2,3,1
1706,Nazuna715,/yanma718,expert,5366,2017-04-18,0,0,4
1707,Ghost.X,/emotionevil,master,5366,2017-09-23,1,2,0
1708,danzel,/springmanndaniel,expert,5359,2016-05-06,0,4,2
1709,Chin Ee Kin,/dicksonchin93,expert,5359,2017-08-06,0,6,1
1710,Tanrei(nama),/tanreinama,expert,5359,2017-12-27,0,0,2
1711,Daniela A.,/daniaragaki,expert,5355,2018-11-29,0,1,1
1712,rokiso,/rokiso,expert,5343,2017-06-26,0,0,4
1713,Nihei,/nihei123,expert,5341,2018-09-01,0,1,1
1714,tsurumeso,/tsurumeso,expert,5335,2017-11-26,0,3,0
1715,Putalay,/prasertsak,expert,5332,2017-10-27,0,3,3
1716,nel215,/nel215,master,5331,2016-06-29,1,3,0
1717,Urvish Patel,/urvishp80,expert,5329,2017-06-16,0,0,3
1718,Weifan Ma,/weifanma,expert,5324,2020-06-01,0,1,1
1719,Evgeny_Semyonov,/lightforever,expert,5320,2016-04-11,1,1,3
1720,Edmon,/edmonwales,expert,5315,2017-08-29,0,0,5
1721,Wenqian Xie,/wenqianxie,expert,5312,2020-03-03,0,1,2
1722,Jiale Zhao,/jialezhao,expert,5312,2020-06-08,0,1,2
1723,Hyun woo kim,/chocozzz,expert,5304,2018-03-04,0,6,2
1724,Taylor,/tywangty,expert,5302,2017-08-09,0,1,2
1725,Raijin,/raipachi0704,expert,5296,2018-01-19,0,1,1
1726,Zack,/panziqi,expert,5290,2017-09-26,0,1,1
1727,ShubhankarMohan,/bitthal,expert,5288,2015-10-24,0,1,1
1728,trmk,/therealmathisk,expert,5285,2018-10-22,0,0,2
1729,Anomalocaris,/yoshito,expert,5279,2017-09-03,0,0,3
1730,ozlem,/ozoozo,expert,5279,2018-04-26,0,0,2
1731,JY,/michael8283,expert,5276,2015-07-24,0,1,1
1732,Pies,/tobycat,expert,5274,2015-05-15,0,2,4
1733,EnvyMyFieldsMedal,/envymyfieldsmedal,expert,5272,2015-08-22,0,7,1
1734,Optimo,/optimo,expert,5256,2014-04-25,0,3,3
1735,Gaurav Kumar,/gaurav272333,expert,5256,2017-06-09,0,1,4
1736,fsguzi,/fsguzi,expert,5250,2017-06-04,0,3,0
1737,grt123,/grt123,expert,5245,2017-03-31,2,0,0
1738,AlexanderGeiger,/alexgeiger,expert,5240,2017-05-21,0,1,3
1739,KK,/sixxx6,expert,5233,2018-01-15,0,1,1
1740,David Kagan,/dkagan,expert,5223,2015-04-28,1,0,1
1741,Pavel Proks,/climbest,expert,5221,2017-05-21,0,0,3
1742,sazuma,/shoheiazuma,expert,5215,2018-06-17,0,1,1
1743,erkut,/erkutaykutlug,expert,5214,2016-06-25,0,4,1
1744,Zhijian Li,/zhijianli,expert,5206,2016-06-16,0,1,1
1745,Roland Luethy,/rluethy,expert,5205,2016-08-21,0,4,4
1746,Jose,/josealways123,expert,5203,2019-08-17,0,2,0
1747,PengPai,/pengpai,expert,5202,2014-12-03,0,2,0
1748,Sherry Li,/sherryli94,expert,5192,2017-11-07,1,1,2
1749,Markus Wittkowski,/jumpmarkus,expert,5175,2019-02-09,0,3,1
1750,Preevan Moodley,/preevan,expert,5169,2015-07-17,0,1,1
1751,ar.ai,/akyr88,expert,5168,2017-07-08,0,5,3
1752,Single,/myhone,expert,5165,2018-12-08,1,1,0
1753,amigd23,/amigd23,expert,5163,2018-09-02,0,2,2
1754,yuki,/yururoi,expert,5162,2017-10-31,0,1,1
1755,Zhe Sun,/zhesun,expert,5159,2011-09-08,1,1,0
1756,Dhananjay Raut,/dhananjay3,expert,5159,2018-09-09,0,2,1
1757,Thomas O'Malley,/omalleyt,expert,5153,2014-04-01,1,1,0
1758,IgorMuniz,/igormunizims,expert,5152,2017-07-25,0,2,1
1759,Ir0nMan,/towsifahamed,expert,5139,2019-03-23,0,0,2
1760,AlexeyK,/akuritsyn,expert,5137,2017-05-31,0,3,1
1761,Phat Hoang,/hqphat,expert,5121,2014-05-14,0,4,3
1762,seaguII,/fangao,master,5109,2018-02-04,1,3,0
1763,sigma21,/sigma21,expert,5107,2018-10-15,1,1,0
1764,Mikhail Liz,/lizmisha,expert,5105,2018-02-28,0,3,0
1765,Dapeng🐦,/li325040229,expert,5098,2018-07-28,0,2,1
1766,NikhilMishra,/nikhilmishradev,expert,5095,2017-09-13,0,2,1
1767,rsent,/rsenthil,expert,5093,2014-12-07,0,4,4
1768,Joshua Havelka,/j0shua,master,5087,2013-08-14,1,4,5
1769,Dohee Jung,/dohee0203z,expert,5087,2018-01-02,0,0,3
1770,olaf,/olafmat,expert,5085,2014-06-24,0,2,0
1771,Eric Guo,/euclidean,master,5081,2015-08-18,1,3,0
1772,Vadim Stolyarov,/directman,master,5078,2017-03-20,2,1,0
1773,TensorFrozen,/awangntu,expert,5077,2015-09-20,0,1,4
1774,mrxnew,/azacharia,expert,5072,2013-08-06,0,5,6
1775,BreakfastPirate,/breakfastpirate,grandmaster,5066,2011-04-14,13,15,4
1776,AKuni,/marutama,expert,5064,2019-07-26,0,0,2
1777,Konni,/khabel,expert,5051,2018-09-28,0,1,2
1778,Jared Turkewitz,/jturkewitz,master,5050,2015-03-17,3,8,2
1779,Dayin,/qlongyinqw,expert,5036,2019-01-09,0,2,0
1780,Dmitry Voynov,/vainof,expert,5026,2019-02-07,0,1,1
1781,陈建秋,/jqeric,expert,5020,2019-09-26,1,0,1
1782,sinchir0,/sinchir0,expert,5009,2018-11-16,0,0,2
1783,Jing Lu,/lujing,expert,5002,2011-06-17,0,5,9
1784,Tim H,/timhartill,expert,5001,2018-07-17,0,3,2
1785,Ryu Tomita,/rtomita,expert,4999,2016-11-15,0,2,1
1786,Shinsei66,/shinsei66,expert,4997,2018-04-07,0,3,3
1787,atticml,/atticml,expert,4994,2019-05-16,0,1,1
1788,Liuftvafas,/liuftvafas,master,4993,2010-11-24,1,4,2
1789,Jeffrey Chung,/jeffreycbw,expert,4993,2017-10-30,0,1,3
1790,LiuXun,/lx2018,expert,4988,2017-08-06,0,2,0
1791,wtwtwt0330,/wtwtwt0330,expert,4987,2017-07-27,0,2,0
1792,Vikas Pandey,/vikasp,expert,4986,2016-04-14,0,1,6
1793,Sandeep Chanda,/sandeepchanda,expert,4985,2014-05-31,0,0,2
1794,dinosaur,/supportvectordevin,expert,4982,2019-01-22,0,2,1
1795,R0seNb1att,/frankrosenblatt,expert,4977,2018-03-26,1,0,2
1796,Mihail Parushkin,/parushkin,expert,4977,2018-10-19,0,3,1
1797,Svitlana Tarasenko ,/aegle21,expert,4974,2018-07-30,0,1,1
1798,Shiyuan Zeng,/cnzengshiyuan,expert,4965,2019-04-28,0,0,2
1799,LaoLiu,/zetianl18,expert,4963,2015-04-14,0,3,5
1800,Sameh Faidi,/samehif,master,4962,2014-09-22,2,9,0
1801,Prosto Tak,/veryverygood,expert,4962,2017-10-09,0,0,2
1802,Hyeon,/hyeonho,expert,4956,2018-03-27,0,2,2
1803,Anton Sukhin,/antshn,expert,4950,2017-01-03,0,1,2
1804,Peter,/pestipeti,expert,4950,2017-01-12,0,1,2
1805,Tamaki,/decoflight,expert,4947,2016-09-03,0,4,2
1806,Bill Zhong,/billo97,expert,4941,2019-05-31,0,1,1
1807,David Surkov,/dsetpr,master,4940,2011-05-18,2,1,0
1808,Shahebaz,/shaz13,master,4939,2017-07-08,1,4,1
1809,tishur,/tishur,master,4934,2014-11-23,1,4,1
1810,Leustagos,/leustagos,grandmaster,4933,2011-11-22,23,10,5
1811,Dima Samchenko,/samchd,master,4931,2018-02-05,1,2,0
1812,sparkingarthur,/sparkingarthur,expert,4927,2016-12-29,0,6,1
1813,LP Cheung,/lpcheung,expert,4922,2015-06-12,0,0,2
1814,Jingxiao Gu,/gujingxiao0726,master,4919,2018-05-28,1,3,3
1815,Tatsuya50,/tatsuya214355,expert,4918,2019-08-21,0,1,1
1816,Vikram Jha,/invinciblejha,expert,4915,2011-09-17,0,2,7
1817,Weisheng Chen,/c283140000,expert,4912,2019-10-02,0,1,3
1818,ZHENGZE HUANG,/zhengzehuang,expert,4912,2020-06-18,0,1,3
1819,Stella Yahan Xing,/stellayahanxing,expert,4912,2020-06-19,0,1,3
1820,Yair Beer,/mrbeer,expert,4910,2015-03-29,0,3,2
1821,Alexey Pronin,/graf10a,expert,4910,2017-11-30,0,3,1
1822,Dmitry Pranchuk,/cortwave,master,4908,2017-01-25,1,2,2
1823,ANKIT SAJWAN,/ankitsajwan,expert,4908,2020-01-04,0,2,0
1824,Xiuqi,/lixiuqi,expert,4906,2017-03-27,1,1,1
1825,AlexanderCh,/alexanderch,expert,4902,2017-05-04,0,1,1
1826,Lucky Kumar,/lucky227,expert,4901,2019-06-07,0,1,3
1827,Yirun Zhang,/gogo827jz,expert,4900,2019-05-04,0,1,3
1828,kevin:),/kevin0912,expert,4897,2016-01-07,0,1,4
1829,shiba,/changewow,expert,4897,2018-08-19,0,3,0
1830,alexginsca,/alexginsca,expert,4895,2012-05-13,0,3,2
1831,sudot,/suppy2018,expert,4891,2018-05-02,0,3,0
1832,Glen Koundry,/gkoundry,grandmaster,4889,2011-03-18,5,12,5
1833,learner,/a123450,expert,4886,2016-03-04,0,5,0
1834,Sukjae Cho,/jandjenter,master,4885,2014-03-13,2,4,1
1835,adsr,/mariotsaberlin,expert,4882,2013-06-18,1,1,0
1836,Vincent Dai,/userforrace,expert,4881,2019-07-07,0,3,1
1837,tenajima,/tenajima,expert,4879,2018-04-24,0,1,1
1838,Toboggan,/shimaw28,expert,4877,2018-04-09,0,1,2
1839,Dawnbreaker,/dawnbreaker,master,4870,2017-01-07,1,5,0
1840,Naokazu Mizuta,/naokazumizuta,grandmaster,4869,2010-10-10,15,15,9
1841,Epsilon,/rayna3,expert,4867,2019-08-19,0,1,3
1842,woshialex,/woshialex,grandmaster,4866,2011-06-30,7,9,8
1843,Toma.S,/toma0916,expert,4863,2018-07-18,0,1,4
1844,yash chaudhary,/yash612,expert,4861,2019-03-21,0,1,1
1845,Paul H,/huibers,expert,4859,2013-11-07,0,1,9
1846,Zhanibek,/djangokz,expert,4853,2018-04-07,0,1,1
1847,Kensaku Okada,/kensakuokada,expert,4846,2017-10-12,0,1,1
1848,marshi,/marshi,master,4845,2016-07-01,2,2,0
1849,Sergey Morzhov,/smorzhov,expert,4844,2017-11-05,0,4,2
1850,Shahules,/shahules,expert,4839,2017-04-20,0,3,1
1851,Sirish Somanchi,/sirishks,expert,4835,2016-07-06,0,0,2
1852,sensaur,/na5hun,expert,4834,2015-02-22,0,3,3
1853,Shudai,/shudai,expert,4834,2016-11-10,0,2,1
1854,Bethea Davida,/iamstark,expert,4834,2018-12-13,0,2,3
1855,ikeuchy,/ikeuchy,expert,4829,2015-11-18,0,3,3
1856,longint,/longint,master,4822,2016-01-23,1,5,1
1857,Laki,/lakiliu,expert,4822,2019-10-22,0,2,0
1858,Virilo Tejedor Aguilera,/virilo,master,4821,2014-08-05,1,5,4
1859,Kirill Kravtsov,/altkirill,expert,4821,2015-09-04,0,4,2
1860,Masaya,/irrohas,expert,4819,2018-12-26,0,2,2
1861,alup,/andreaslup,master,4818,2015-09-23,2,4,2
1862,Maksym Pyrozhok,/mpyrozhok,expert,4816,2016-03-20,0,1,2
1863,Lisz,/lishaozhe1992,master,4811,2016-07-07,1,3,2
1864,Etherqua,/etherqua,master,4806,2014-06-16,2,3,2
1865,i-aki.y,/ishicamo,expert,4804,2015-05-07,0,2,1
1866,Eran Aharonovich,/eranah,master,4801,2015-08-30,2,2,1
1867,lhohoz,/lhohoz,master,4798,2016-04-01,1,6,2
1868,3sigma,/amgis3,master,4797,2016-08-29,1,2,0
1869,SimonChen,/chenshaomeng,master,4792,2016-02-16,1,2,0
1870,suk1yak1,/suk1yak1,expert,4790,2018-07-28,0,1,2
1871,Huiyuan,/thegreatbear,expert,4784,2018-08-21,0,1,2
1872,JJ,/jjinho,expert,4782,2016-03-14,0,1,1
1873,Raiii,/skraiii,expert,4780,2019-04-06,0,1,2
1874,Lyalikov Artyom,/timon88,expert,4766,2016-08-01,0,5,2
1875,dddmd,/dddmdd,expert,4761,2018-07-22,0,3,1
1876,0DD1,/adish333,expert,4758,2017-06-07,0,0,4
1877,Sylas,/jsylas,expert,4755,2014-09-03,0,0,2
1878,Zhiyu Guo,/guozhiyu0914,expert,4753,2019-02-14,0,2,0
1879,Stephen Lau,/faraksuli,expert,4751,2018-10-29,0,1,1
1880,shishirranjan,/ranjoranjan,expert,4749,2016-08-23,0,0,3
1881,huzq,/pkuhuzq,expert,4748,2017-02-07,1,1,0
1882,System GaGa,/argslo,expert,4746,2020-06-12,0,0,2
1883,HAN CHEN,/han2016130205,expert,4741,2017-12-23,0,3,1
1884,Gennosuke,/gsakabe,expert,4738,2018-12-11,0,2,1
1885,ymicky,/ymicky,expert,4730,2017-07-11,0,0,3
1886,Kirill Simakov,/ksimakov,expert,4729,2017-12-01,0,1,1
1887,Jianfei Wang,/codlife,master,4728,2017-02-05,1,2,0
1888,samshipengs,/samshipengs,expert,4728,2018-05-02,0,2,0
1889,ArtemMerinov,/artemmerinov,expert,4725,2016-02-19,0,4,0
1890,MalyshevValery,/malyshevvalery,expert,4719,2018-09-23,0,2,0
1891,Andrii Sydorchuk,/asydorchuk,master,4715,2016-04-03,1,3,0
1892,Crossbell,/crossbell,expert,4714,2016-05-03,0,2,1
1893,MeeCreeps,/shichenyang,expert,4714,2018-09-27,0,2,1
1894,kxx,/kailex,expert,4713,2013-03-11,0,6,6
1895,Rain,/zhixing629,master,4699,2017-11-01,1,2,3
1896,Bo,/libo9562,expert,4697,2017-11-10,0,0,2
1897,Sofien RESIFI,/sofieneressifi,expert,4691,2019-11-06,0,1,1
1898,kaggle446,/kaggle446,expert,4685,2014-08-01,1,0,3
1899,David Bobillot,/rhinodaveb,master,4684,2014-07-16,1,5,2
1900,IggiSv9t,/iggisv9t,expert,4681,2016-06-04,0,3,4
1901,Ming Zhao,/mingzhao03,expert,4679,2018-09-05,0,4,1
1902,Benlei Cui,/raininbox,expert,4679,2019-08-06,0,1,2
1903,Kang,/kangyu1979,expert,4671,2018-05-08,0,1,2
1904,yaaku,/yaaku123,expert,4667,2018-08-02,0,2,3
1905,異母反妙,/bnkrg114514,expert,4667,2020-01-27,0,1,1
1906,noguchi999,/osamunoguchi,expert,4663,2018-04-03,0,3,0
1907,nptd,/hitheone,expert,4655,2016-05-15,1,0,2
1908,Maria Wellen,/msmelguizo,expert,4655,2017-06-20,0,0,3
1909,恋言(regonn)🍵,/regonn,expert,4654,2017-02-27,0,2,2
1910,Heroseo,/piantic,expert,4653,2019-07-22,0,0,2
1911,Paradox,/joeytaj,expert,4651,2017-04-25,1,1,0
1912,charlie_s,/charlessuhartanto,expert,4650,2018-10-17,0,2,0
1913,Sergey Malyutin,/malyutins,master,4648,2017-09-12,1,2,3
1914,WithLi,/withli,expert,4645,2017-02-05,0,1,4
1915,Bruno G. do Amaral,/bguberfain,expert,4643,2014-09-02,0,5,1
1916,musicmilif,/musicmilif,expert,4639,2015-04-12,0,6,2
1917,Arav,/aravrs,expert,4633,2020-08-05,0,1,1
1918,ouyjb,/ouyjb0128,expert,4632,2018-03-13,0,2,0
1919,Alexpartisan,/alexpartisan,master,4629,2018-09-03,1,2,1
1920,sokazaki,/sokazaki,expert,4627,2017-12-06,0,3,2
1921,Tapioca J,/tapioca,expert,4626,2018-01-12,0,1,5
1922,wckd,/wckdman,expert,4625,2015-03-02,0,6,5
1923,Uday Kamal,/udaykamal,expert,4615,2016-12-08,0,2,3
1924,Behrang,/behrang,expert,4613,2015-04-28,0,2,2
1925,Shahnawaz Akhtar,/shahnawazakhtar,expert,4612,2016-03-23,0,5,3
1926,mandarinente,/oshidori,expert,4611,2015-04-23,0,1,4
1927,Yinghui Jiang,/stardjyeah,expert,4610,2016-12-20,0,3,2
1928,over fitting,/kzk168819,expert,4610,2020-07-11,0,0,2
1929,ryomak,/ryomak,expert,4607,2019-07-15,0,2,0
